"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848592649135222969","Tue Oct 22 05:10:07 +0000 2024","0","mana makan siang gratisnya anjg @prabowo @gibran_tweet ini grabfood gw disangka makan siang gratis dari lu lu pada WOIIIIIII","1848592649135222969","","","in","🇵🇸🇮🇩","0","1","0","https://x.com/mourbee/status/1848592649135222969","1019743843","mourbee"
"1848592532277760004","Tue Oct 22 05:09:39 +0000 2024","1","infokan makan siang gratis","1848592532277760004","","","in","","0","0","0","https://x.com/bbbegula/status/1848592532277760004","1125417740485849091","bbbegula"
"1848535071365730630","Tue Oct 22 05:09:37 +0000 2024","2","@petruspasaribuu Tetap berharap makan siang gratis Makan malam dapat subsidi.. Di tambah biaya liburan pertahun 100 juta bagi seluruh rakyat Indonesia yg punya KTP... program ini saya rasa ga ada yg protes","1848592524371435736","","petruspasaribuu","in","Jambi, Teluk Kuantan","0","1","0","https://x.com/koharramadi81/status/1848592524371435736","1604705901092298752","koharramadi81"
"1848589303146025419","Tue Oct 22 05:08:11 +0000 2024","0","@mourbee Dikira makan siang gratis dari pemerenta","1848592164072395029","","mourbee","in","Indonesia","0","1","0","https://x.com/cimory_matcha/status/1848592164072395029","320181988","cimory_matcha"
"1848582277829378432","Tue Oct 22 05:08:08 +0000 2024","0","@unmagnetism ingpo makan siang gratis un","1848592149652324650","","unmagnetism","in","","0","0","0","https://x.com/bayikcegukan/status/1848592149652324650","1509070404328955904","bayikcegukan"
"1848591442094264471","Tue Oct 22 05:05:19 +0000 2024","0","Yg punya adek atau ponakan coba tanyain sekolahnya udh dapet jatah makan siang gratis blm? ","1848591442094264471","","","in","Jakarta Capital Region","0","1","0","https://x.com/helveticaugh/status/1848591442094264471","1666798772360466433","helveticaugh"
"1848172373322912210","Tue Oct 22 05:04:37 +0000 2024","0","@majesticdemons @indienas @tiarbass Tolong agar hal semulia ini kakak kerjain tiap hari ya. Jangan lupa cari teman2 yg berhati emas seperti kakak. Rela menyumbangkan harta waktu tenaga dan pikiran tanpa dibayar demi terlaksananya program makan siang gratis dgn budget 7.500 termasuk susu packing dan distribusi.","1848591263991509074","","Ikhwanazis89","in","","0","1","0","https://x.com/Ikhwanazis89/status/1848591263991509074","2335942801","Ikhwanazis89"
"1848590312962462207","Tue Oct 22 05:00:50 +0000 2024","0","@prabowo gua laper banget mana makan siang gratis ini jam makan siang.. Tolong ya SAYA TAGIH JANJI BAPAAKKK.","1848590312962462207","","prabowo","in","🐱🐣🦊 || rps ||","0","0","0","https://x.com/sunnlovee_/status/1848590312962462207","1787948917277290498","sunnlovee_"
"1848590160281407806","Tue Oct 22 05:00:14 +0000 2024","0","Hari ini udah bisa makan siang gratis belum?","1848590160281407806","","","in","bukan di Bandung","0","0","0","https://x.com/imvibbyy/status/1848590160281407806","881104347509043201","imvibbyy"
"1848590103905501622","Tue Oct 22 05:00:00 +0000 2024","0"," GIVEAWAY SHOPEEPAY THR Selasa siang! Waktu makan siang udah tiba! Sambil istirahat yuk ambil saldo gratis dari ShopeePay buat 25 orang! KLAIM Saldo Gratis di sini https://t.co/IZySgarxtH Cukup pakai aplikasi Shopee #ShopeepayTHR #ShopeepayGratis","1848590103905501622","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/tryout_id/status/1848590103905501622","820712479","tryout_id"
"1848589670114070900","Tue Oct 22 04:59:56 +0000 2024","1","@SyauJaz 1 hari 1 video tuan krab minta makan siang gratis","1848590086767841573","","SyauJaz","in","","0","1","0","https://x.com/sinemadisastra/status/1848590086767841573","1365289054661529607","sinemadisastra"
"1848589924318289966","Tue Oct 22 04:59:17 +0000 2024","0","makan siang gratis","1848589924318289966","","","in","tphp’24","0","1","0","https://x.com/nnayjpg/status/1848589924318289966","1840194889155522560","nnayjpg"
"1848589584344748037","Tue Oct 22 04:57:56 +0000 2024","0","semua meme makan siang gratis sangat lucu","1848589584344748037","","","in","0 kilometer","0","0","0","https://x.com/rifkymoch_/status/1848589584344748037","1251333018989420544","rifkymoch_"
"1848589194027048994","Tue Oct 22 04:56:23 +0000 2024","0","siang gini paling enak nunggu makan gratis","1848589194027048994","","","in","Bali, Indonesia","0","0","0","https://x.com/pribadilugu/status/1848589194027048994","150176040","pribadilugu"
"1848588357393416221","Tue Oct 22 04:53:04 +0000 2024","0","Menu makan siang gratis hari ini apa ges.. #heran","1848588357393416221","","","in","","0","0","0","https://x.com/xjwejetx/status/1848588357393416221","1481273554151034880","xjwejetx"
"1848588239424377175","Tue Oct 22 04:52:36 +0000 2024","2","p mana makan siang gratis @prabowo","1848588239424377175","","","in","loona island","0","0","0","https://x.com/jiyorbit/status/1848588239424377175","1433342650313109504","jiyorbit"
"1848580808325603349","Tue Oct 22 04:51:34 +0000 2024","0","@heartedwarmth Serius enak banget Lyn! Jangan lupa makan siang yaa kita harus beli sendiri soalnya yang gratis belom ada.","1848587979947970907","","heartedwarmth","in","","0","0","0","https://x.com/Dohozn/status/1848587979947970907","1693992748268027906","Dohozn"
"1848587810372219361","Tue Oct 22 04:50:53 +0000 2024","0","mana makan siang gratis nya wok","1848587810372219361","","","in","","0","0","0","https://x.com/shoeguz/status/1848587810372219361","1523148278753202176","shoeguz"
"1848585019130057204","Tue Oct 22 04:50:30 +0000 2024","0","@Info_SerieA 1 gol vlahovic 1 minggu makan siang gratis","1848587713320239547","","Info_SerieA","in","Bali, Indonesia","0","1","0","https://x.com/ariwach/status/1848587713320239547","270773636","ariwach"
"1848585019130057204","Tue Oct 22 04:50:00 +0000 2024","1","@Info_SerieA Yang dapat makan siang gratis anak aja min bukan orang tuanya","1848587588179005492","","Info_SerieA","in","Singapore","0","1","0","https://x.com/fsdinooo/status/1848587588179005492","185279817","fsdinooo"
"1848564098688266423","Tue Oct 22 04:49:31 +0000 2024","0","@idwiki Bro sedang memasak makan siang gratis","1848587467244634426","","idwiki","in","Kei Island","0","0","0","https://x.com/ceritaflorus/status/1848587467244634426","425650843","ceritaflorus"
"1848587363121041569","Tue Oct 22 04:49:07 +0000 2024","0","laper nih makan siang gratis apa pak hari ini @prabowo","1848587363121041569","","","in","Kebon Jeruk, Indonesia","0","0","0","https://x.com/nfldffa/status/1848587363121041569","915514729518440449","nfldffa"
"1848587296502890825","Tue Oct 22 04:48:51 +0000 2024","0","Makan Siang Gratis","1848587296502890825","","","in","Matahari","0","0","0","https://x.com/Aominexoxo/status/1848587296502890825","1596044173597356033","Aominexoxo"
"1848205460119367760","Tue Oct 22 04:45:43 +0000 2024","0","22 Oktober 2024 H+2 pelantikan Masih belum #makansianggratis","1848586511043989773","","TobangaDo___","in","","0","0","0","https://x.com/TobangaDo___/status/1848586511043989773","1818964183586861056","TobangaDo___"
"1848586481436442731","Tue Oct 22 04:45:36 +0000 2024","1","Sajian pasca makan siang gratis","1848586481436442731","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/marshallbastian/status/1848586481436442731","83331581","marshallbastian"
"1848585965587296695","Tue Oct 22 04:43:33 +0000 2024","2","Siswa dikelas saya nanya: Pak Guru kok gambarnya pak Joko Widodo dan Ma'ruf Amin belum diganti? Kan udah selesai. Saya: Yah kan belum dapat posternya. Siswa lain: Pak Guru jadi beneran kita dapat makan siang gratis?","1848585965587296695","","","in","Point Nemo","0","4","0","https://x.com/arieftiroo/status/1848585965587296695","112076861","arieftiroo"
"1848585019130057204","Tue Oct 22 04:39:48 +0000 2024","58","Makan siang gratis mulai kapan yaaa gua dah laper","1848585019130057204","","","in","Indonesia","0","19","17","https://x.com/Info_SerieA/status/1848585019130057204","189673937","Info_SerieA"
"1848572970580775412","Tue Oct 22 04:34:34 +0000 2024","3","@aimr0d Mungkin makan siang gratis itu salah satu metodenya https://t.co/Mcfx3vcntU","1848583701803704652","https://pbs.twimg.com/media/Gad9EwSbMAAJ4uw.jpg","aimr0d","in"," Indonesia","0","0","0","https://x.com/BGSTRYP/status/1848583701803704652","1503930081689104384","BGSTRYP"
"1848582277829378432","Tue Oct 22 04:33:55 +0000 2024","0","@unmagnetism Udah makan siang gratis un?","1848583537492168983","","unmagnetism","in","Jakarta","0","0","0","https://x.com/nayrdneh/status/1848583537492168983","2352731826","nayrdneh"
"1848562463597359524","Tue Oct 22 04:32:53 +0000 2024","28","@worksfess Bawa bekal kalo mau main rela jalan ke palang jaklingko balik kantor nebeng tmn kantor kalo ada acara kantor ikut biar dpt makan siang/malem gratis nurut sm atasan = di traktir terus‍↕️","1848583281392160808","","worksfess","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/aesyrina/status/1848583281392160808","1433301490026696708","aesyrina"
"1848582739739754811","Tue Oct 22 04:30:44 +0000 2024","0","Hari ini sudah mulai makan siang gratis belum ya pak pres? *siull","1848582739739754811","","","in","Seychelles","0","0","0","https://x.com/DarmawanArief_/status/1848582739739754811","489641040","DarmawanArief_"
"1848575144144605457","Tue Oct 22 04:30:29 +0000 2024","0","@ancoltmnimpian Makan siang gratis","1848582673499144337","","ancoltmnimpian","in","","0","0","0","https://x.com/Jagad936493/status/1848582673499144337","1751595606785863680","Jagad936493"
"1847815607888343162","Tue Oct 22 04:28:39 +0000 2024","0","@Jooyeozn Wadu ngga dulu ia makan siang gratis kalo makan bersama boleh","1848582214566728084","","Jooyeozn","in","uncommitted","0","1","0","https://x.com/Minhtira/status/1848582214566728084","1581264496454033411","Minhtira"
"1848493379501625780","Tue Oct 22 04:28:36 +0000 2024","1","@dayatpiliang @msaid_didu Fufufafa akan gunakan modus makan siang gratis untuk kampanye 5 tahun #FufufafaWapresIlegal #FufufafaWapresIlegal https://t.co/5iFGD8LaJz","1848582202357133503","https://pbs.twimg.com/media/Gad7t3FbEAEDyhR.jpg","dayatpiliang","in","","0","0","1","https://x.com/BelengBeleng687/status/1848582202357133503","1629061896816177152","BelengBeleng687"
"1848582201862214138","Tue Oct 22 04:28:36 +0000 2024","0","Boleh tidur sebentar? Aku kekenyangan karena makan siang gratis hari ini","1848582201862214138","","","in","Bandung, Indonesia","0","0","0","https://x.com/calvfinka/status/1848582201862214138","366952468","calvfinka"
"1848547369610097051","Tue Oct 22 03:52:02 +0000 2024","0","@els3313 @tanyarlfes Buat makan siang gratis https://t.co/H3EjqtyYik","1848572997277520046","https://pbs.twimg.com/media/GadzVxWbEAEifTy.jpg","els3313","in","Mark Zuckerberg","0","1","0","https://x.com/txtdrfacebook_/status/1848572997277520046","1573945679428603904","txtdrfacebook_"
"1848570214092525907","Tue Oct 22 03:51:28 +0000 2024","0","@SeaterEUNCHAE selamat makan siang gratis dik hm","1848572857783357628","","SeaterEUNCHAE","in","Jovi-kun ❤️","0","0","0","https://x.com/SeaterJEONGWOO/status/1848572857783357628","1770458635677904896","SeaterJEONGWOO"
"1848572827714384144","Tue Oct 22 03:51:21 +0000 2024","0","*Dukung Program Pemerintah Kapolres Sukabumi Gelar Makan Siang Gratis untuk Pelajar Berkebutuhan Khusus* Puluhan anak-anak berkebutuhan khusus tampak tersenyum riang menyambut kedatangan Kapolres Sukabumi AKBP Dr. Samian yang memimpin langsung kegiatan makan siang gratis. https://t.co/bFzTeDYZOp","1848572827714384144","https://pbs.twimg.com/ext_tw_video_thumb/1848572742049927175/pu/img/dypsDEqBeYTrJ0re.jpg","","in","Parungkuda, Indonesia","0","0","0","https://x.com/polsekprkda_smi/status/1848572827714384144","1587987596848029696","polsekprkda_smi"
"1848572296530936140","Tue Oct 22 03:49:14 +0000 2024","0","Dapet makan siang gratis dalam rangka wed annivnya si bos ke 32 trus mikir gimana rasanya sih bareng orang yang sama selama puluhan tahun gitu","1848572296530936140","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/mypsyarief/status/1848572296530936140","273397220","mypsyarief"
"1848262473734066652","Tue Oct 22 03:49:14 +0000 2024","0","@Gandhoyyy Padahal dulu anak pedalaman ntt ama papua dijadiin konten kampanye makan siang gratis","1848572294345724191","","Gandhoyyy","in","Petaling Jaya","0","0","0","https://x.com/richgoddessdin/status/1848572294345724191","1202245074899238912","richgoddessdin"
"1848525074007265457","Tue Oct 22 03:48:12 +0000 2024","0","@tempodotco Fokus dulu buat makan siang gratis ","1848572033300631829","","tempodotco","in","","0","0","0","https://x.com/Gunadiahmad3/status/1848572033300631829","1003270024490913793","Gunadiahmad3"
"1848169054814851540","Tue Oct 22 03:43:25 +0000 2024","0","@kozirama sepuluh persen saja dari total anggaran makan siang gratis puluh-puluh triliun itu :))))","1848570829862539538","","kozirama","in","","0","0","0","https://x.com/wadhiutomo/status/1848570829862539538","1752173131140337664","wadhiutomo"
"1848423910657954140","Tue Oct 22 03:42:39 +0000 2024","0","@gunwookngitis Makan siang bakpia kukus gratis","1848570636438004090","","gunwookngitis","in","","0","1","0","https://x.com/peonyans/status/1848570636438004090","2841921757","peonyans"
"1848569647731466608","Tue Oct 22 03:38:43 +0000 2024","1","Makan siang gratis?","1848569647731466608","","","in","Luwu Utara, Sulawesi Selatan","0","0","0","https://x.com/ke_wangsa_an/status/1848569647731466608","744718110","ke_wangsa_an"
"1848569254716838227","Tue Oct 22 03:37:09 +0000 2024","0","Pak tau kan prioritas program kerja kabinet bapak ? Makan siang gratis itu perlu ratusan triliuuuuunnn","1848569254716838227","","","in","","0","0","0","https://x.com/sitikhol9009/status/1848569254716838227","4210871413","sitikhol9009"
"1848569124135621116","Tue Oct 22 03:36:38 +0000 2024","0","Mana nih program makan siang gratis?","1848569124135621116","","","in","Bandung, Indonesia","0","1","0","https://x.com/aynvtsr/status/1848569124135621116","140029259","aynvtsr"
"1848564242649387347","Tue Oct 22 03:32:20 +0000 2024","0","@hourly_absurd_2 Wak Narji senang dapat makan siang gratis","1848568043087270047","","hourly_absurd_2","in","Jepang","0","0","0","https://x.com/Hamdiirawan17/status/1848568043087270047","1289830915657461760","Hamdiirawan17"
"1848567629960872299","Tue Oct 22 03:30:42 +0000 2024","0","dpt makan siang gratis https://t.co/Mju6oLAwBx","1848567629960872299","https://pbs.twimg.com/media/GadudL4akAAoQzD.jpg","","in","","0","2","0","https://x.com/kimitofutari__/status/1848567629960872299","1005472161346174976","kimitofutari__"
"1848532977229434945","Tue Oct 22 03:30:29 +0000 2024","0","@yusuf_dumdum Day 2 masuk sekolah setelah ganti rejim hilal makan siang gratis plus susu blm nampak juga","1848567577246941547","","yusuf_dumdum","in","Semampir, Indonesia","0","0","0","https://x.com/tangguhniti/status/1848567577246941547","2332814360","tangguhniti"
"1848552945505476926","Tue Oct 22 03:28:16 +0000 2024","5","@ripbotttt Hari ke-2 kerja Pak Presiden : Makan siang dimana gaes? Staf : Program makan siang gratis aja pak 15k Pak Presiden : Mas fufu fafa makan siang dimana? Fufu Fafa : Gacoan aj ap? Pak Presiden : gass gacoan level 100 bergizi masuk budget ","1848567016392953934","","ripbotttt","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/MrChill61971371/status/1848567016392953934","1393965856992862215","MrChill61971371"
"1848566848004231597","Tue Oct 22 03:27:35 +0000 2024","0","Mewujudkan generasi yang kuat dan sehat melalui Program Makan Siang Gratis! #PresidenPrabowo #PrabowoSubianto #PercepatanPembangunan #IndonesiaKuat #IndonesiaMaju https://t.co/jqMdI4M4PZ","1848566848004231597","https://pbs.twimg.com/media/GadtwGDacAAuR5q.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848566848004231597","312508962","thanzhunk"
"1848565598315524571","Tue Oct 22 03:22:37 +0000 2024","0","Menu makan siang gratis","1848565598315524571","","","in","Jogja - turki  pp","0","0","0","https://x.com/uchiha_bernanto/status/1848565598315524571","176699786","uchiha_bernanto"
"1848348783832429024","Tue Oct 22 03:22:05 +0000 2024","0","@anarkinks Seketika pada lupa kebijakan kenaikan gaji guru makan siang gratis dsb","1848565462923415968","","anarkinks","in","Indonesia","0","0","0","https://x.com/Zink_Cat1/status/1848565462923415968","1467473101130657796","Zink_Cat1"
"1848334753189302693","Tue Oct 22 03:21:09 +0000 2024","0","@kinasald Ya jelas ga masuk standar lu jir orang standar cowok lu yang kayak om mau makan siang gratis om ","1848565227312582806","","kinasald","in","","0","0","0","https://x.com/pacarshoyo_iaaa/status/1848565227312582806","1808303147733114880","pacarshoyo_iaaa"
"1848564358294708379","Tue Oct 22 03:17:42 +0000 2024","0","Program ini membantu mencegah masalah gizi dan stunting di kalangan anak-anak! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/LRtDTqQc4r","1848564358294708379","https://pbs.twimg.com/media/GadrfMXbEAM4hel.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848564358294708379","312508962","thanzhunk"
"1848564322085269592","Tue Oct 22 03:17:33 +0000 2024","0","Satu kali makan bergizi lebih baik daripada tidak sama sekali mari dukung program ini! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/yknsrjhJQ4","1848564322085269592","https://pbs.twimg.com/media/GadrdEObEAAsbiB.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848564322085269592","312508962","thanzhunk"
"1848564281257943289","Tue Oct 22 03:17:23 +0000 2024","0","Frekuensi makan tiga kali sehari dukung pertumbuhan optimal bagi anak-anak! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/0abnc8n7dD","1848564281257943289","https://pbs.twimg.com/media/GadrarlbEAEx7mm.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848564281257943289","312508962","thanzhunk"
"1848564233006686362","Tue Oct 22 03:17:12 +0000 2024","0","Makanan bergizi dengan karbohidrat protein dan lemak baik adalah kunci kesehatan! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/WiFCmM92Vy","1848564233006686362","https://pbs.twimg.com/media/GadrX6ZbEAE4x5L.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848564233006686362","312508962","thanzhunk"
"1848564184524722641","Tue Oct 22 03:17:00 +0000 2024","0","Program Makan Siang Gratis: Menu bergizi lengkap untuk kesehatan anak dan ibu hamil! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/o8FIMj0gWS","1848564184524722641","https://pbs.twimg.com/media/GadrVE7aYAA0kzS.jpg","","in","Djakarta,Indonesia","0","0","0","https://x.com/thanzhunk/status/1848564184524722641","312508962","thanzhunk"
"1848563765874188633","Tue Oct 22 03:15:21 +0000 2024","1","makan siang apa ya euy","1848563765874188633","","","in","Bandung, Jawa Barat","0","6","0","https://x.com/BaseBDG/status/1848563765874188633","1248335621988311041","BaseBDG"
"1847972612837879950","Tue Oct 22 03:12:46 +0000 2024","1","@sintasnap Heran sama yg milih.kok bisa di janji in makan siang gratis mau? Kan udah pada tahu dia blm cukup umur.preziden nya udah manula sekaligus mantu Pa Harto. Ingat Tidak ada makan siang yg gratis kawan. Semua di bayar pakai pajak kita.keringat kita.ladang korup lagi.","1848563117476974990","","sintasnap","in","Tangerang, Indonesia","0","0","0","https://x.com/sensha_she/status/1848563117476974990","145484476","sensha_she"
"1848562783950147819","Tue Oct 22 03:11:26 +0000 2024","0","Baru kali ini gw nolak makan siang gratis","1848562783950147819","","","in","Konoha ","0","0","0","https://x.com/alpiaaah/status/1848562783950147819","290347336","alpiaaah"
"1848562149129596957","Tue Oct 22 03:08:55 +0000 2024","1","Saya setuju makan siang gratis (over pendidikan gratis) karena konsumsi protein (&amp; gizi lain) Indonesia rendah Yg dibenerin basic sdm nya dulu. Jgn di kasi uang orang yg ada uang pun ga ngerti makanan yg bergizi Buang anggaran tetep baik kalo muter ke bisnis (bukan import) https://t.co/KbDIg1LxIx","1848562149129596957","https://pbs.twimg.com/media/GadpecPa0AAJF-E.jpg","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/WRSWNTK/status/1848562149129596957","252079799","WRSWNTK"
"1848561722979962996","Tue Oct 22 03:07:14 +0000 2024","0","Ayo dukung Program Makan Siang Gratis demi anak-anak Indonesia yang sehat dan cerdas! #PresidenPrabowo #PrabowoSubianto #PercepatanPembangunan #IndonesiaKuat #IndonesiaMaju https://t.co/nrb4IAqdWp","1848561722979962996","https://pbs.twimg.com/media/GadpFz8bEAAbMhs.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848561722979962996","464284082","HarcumTj"
"1848369849170379243","Tue Oct 22 03:07:04 +0000 2024","4","@fufu__fafa @Dennysiregar7 Pasukan buzzer sedang nyari tuan barunya sabar ya doakan biar dapat tuan yang tajir 7 turunan. Atau nunggu makan siang gratis","1848561683712839721","","fufu__fafa","in","Cirebon Utara, Indonesia","0","0","0","https://x.com/bangedotwit/status/1848561683712839721","1715538124372381696","bangedotwit"
"1848561622572556515","Tue Oct 22 03:06:50 +0000 2024","40"," kita baca ile bantu biar seriesnya makin populer dan bisa dilisensi platform legal my ass Apa yang mau diharapkan dengan negara yang mayoritasnya lebih milih makan siang gratis ini masih banyak yang mental gratisan. https://t.co/DbLyKn92UP","1848561622572556515","https://pbs.twimg.com/media/Gado_9MbQAAdPFu.jpg","","in","INA/ENG || Profile ➜","2","3","17","https://x.com/yorsphere/status/1848561622572556515","1386362397745573891","yorsphere"
"1847935579163415034","Tue Oct 22 03:03:13 +0000 2024","1","@meownejemen makan siang gratis","1848560716036641198","","meownejemen","in","","0","0","0","https://x.com/hamardikan/status/1848560716036641198","1794672659986530304","hamardikan"
"1848560553159193009","Tue Oct 22 03:02:35 +0000 2024","1","Peduli Pendidikan dan Tumbuh Kembang Anak Polres Tasikmalaya Bagikan Makan Siang Gratis https://t.co/kqwbvGpIPV","1848560553159193009","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/rmoljabar/status/1848560553159193009","2655804272","rmoljabar"
"1848532977229434945","Tue Oct 22 03:00:52 +0000 2024","2","@yusuf_dumdum Prioritas itu Makan siang gratis Bukan Program Menteri HAM HAM itu @prabowo pelaku pelanggar HAM","1848560123561841060","","yusuf_dumdum","in","","0","0","0","https://x.com/DeubeMelinda/status/1848560123561841060","1813441442712535040","DeubeMelinda"
"1847970300543279328","Tue Oct 22 03:00:28 +0000 2024","0","@april90002 @beIajarl Mending lu ngantri makan siang gratis dah","1848560022504280272","","april90002","in","","0","0","0","https://x.com/Muchamad_Arvan/status/1848560022504280272","294488208","Muchamad_Arvan"
"1848559710385176757","Tue Oct 22 02:59:14 +0000 2024","0","Mewujudkan gizi seimbang untuk generasi emas melalui Program Makan Siang Gratis! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/2NfmrAXtwf","1848559710385176757","https://pbs.twimg.com/media/GadnQpubEAIE-6f.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848559710385176757","464284082","HarcumTj"
"1848559657566245348","Tue Oct 22 02:59:01 +0000 2024","0","Dengan program ini kita jamin gizi yang cukup untuk anak-anak dan ibu menyusui! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/AeWxjaRYaW","1848559657566245348","https://pbs.twimg.com/media/GadnNj3boAABYHx.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848559657566245348","464284082","HarcumTj"
"1848559620673179798","Tue Oct 22 02:58:52 +0000 2024","0","Dukungan untuk kesehatan masyarakat melalui makanan bergizi yang terjangkau! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/aaBxazdy5E","1848559620673179798","https://pbs.twimg.com/media/GadnLasbEAAvY2v.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848559620673179798","464284082","HarcumTj"
"1848559581947170919","Tue Oct 22 02:58:43 +0000 2024","0","Menu bergizi yang dirancang oleh ahli gizi demi kesehatan dan kesejahteraan! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/BHknx1eJxH","1848559581947170919","https://pbs.twimg.com/media/GadnJKUbEAEcTXe.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848559581947170919","464284082","HarcumTj"
"1848559537378492908","Tue Oct 22 02:58:32 +0000 2024","0","Ayo bersama dukung Program Makan Siang Gratis untuk masa depan yang lebih sehat! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/RpolhN5edD","1848559537378492908","https://pbs.twimg.com/media/GadnGkobEAAJEPc.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1848559537378492908","464284082","HarcumTj"
"1848559335343067398","Tue Oct 22 02:57:44 +0000 2024","2","mau makan soto betawi bareng kak @Janitttra pak beliin ya @prabowo please makan siang gratis ","1848559335343067398","","","in","","0","2","0","https://x.com/selenoie/status/1848559335343067398","894178310279749632","selenoie"
"1848309764574663166","Tue Oct 22 02:50:39 +0000 2024","2","@tubirfess makan siang gratis buat siswa stunting dan kurang mampu didemo kalau warga rohingya datang minta makan disebut saudara.... neh aneh lu belum liat keluh kesah walok sana Aceh Menuju Aceh Banglasdesh","1848557553351069925","","tubirfess","in","","0","0","0","https://x.com/bagasnangroe112/status/1848557553351069925","1639261746144890880","bagasnangroe112"
"1848317807832051743","Tue Oct 22 02:48:15 +0000 2024","0","@itsunadee_ @prabowo Makan siang gratis 50rbnya buat beli mild sebungkus.","1848556947009900755","","itsunadee_","in","","0","0","0","https://x.com/nonskizoakun/status/1848556947009900755","1555201599211188224","nonskizoakun"
"1848552399725891743","Tue Oct 22 02:39:18 +0000 2024","0","@BBnoRp Aku dapet gak ya makan siang gratis? Wkwk","1848554694907728185","","BBnoRp","in","kinda ia.","0","1","0","https://x.com/jjaemonade_/status/1848554694907728185","1410923035989663748","jjaemonade_"
"1848554600615596204","Tue Oct 22 02:38:55 +0000 2024","0","menunggu makan siang gratis","1848554600615596204","","","in","","0","0","0","https://x.com/EgiFauzanFikri1/status/1848554600615596204","1108191953865236485","EgiFauzanFikri1"
"1848553920156864807","Tue Oct 22 02:36:13 +0000 2024","0","Ini makan siang gratis mulainya kapan?","1848553920156864807","","","in","kuningan","0","2","0","https://x.com/__pejalan/status/1848553920156864807","1364031165724725250","__pejalan"
"1848552258470125598","Tue Oct 22 02:29:37 +0000 2024","0","eh makan siang gratis mulai dari kapan??? laper nih","1848552258470125598","","","in","homophobic DNI","0","0","0","https://x.com/nachilcat/status/1848552258470125598","937317767878819871","nachilcat"
"1848552197111615549","Tue Oct 22 02:29:22 +0000 2024","0","Beserta makan siang gratis buat kucing. Gue daftarin nih peliharaan gue pak ","1848552197111615549","","","in","Indonesia","0","0","0","https://x.com/mendinganmakan/status/1848552197111615549","1513765764167528450","mendinganmakan"
"1848552124696957077","Tue Oct 22 02:29:05 +0000 2024","0","Kalau ikut program KB jumlah anak per KK yang dihitung sebagai WNI hanya 2 anak. Sedangkan program makan siang gratis berdasarkan pasal 34 seharusnya hanya berlaku untuk anak-anak terlantar. Jika ada anak yang memiliki kewarganegaraan ganda ditetapkan ikut negara mana.","1848552124696957077","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/alinrchmwt/status/1848552124696957077","1621145148922150913","alinrchmwt"
"1848546797297537096","Tue Oct 22 02:25:13 +0000 2024","1","@CNNIndonesia Posisi apa lagi Masih ada Pelantikan Mentri Urusan makan siang gratis ?","1848551151018357115","","CNNIndonesia","in","Indonesia","0","0","0","https://x.com/simbolonmarudu1/status/1848551151018357115","704590961418981377","simbolonmarudu1"
